Event ID,LGA,Start Date,Start Time,Customers Interrupted,Ave Dur. (min),Reason
1854134,AUBURN,2021-05-25 00:00:00,2021-05-25 10:57:02,60,472.966666666667,Equipment fault
1854146,HORNSBY,2021-05-25 00:00:00,2021-05-25 11:24:00,572,61.3409090909091,Environmental
1854216,HORNSBY,2021-05-25 00:00:00,2021-05-25 17:08:00,807,67.0,Equipment fault
1854260,SYDNEY,2021-05-26 00:00:00,2021-05-26 08:08:00,684,68.1769005847953,Cable dig
1854358,AUBURN,2021-05-26 00:00:00,2021-05-26 15:30:48,76,294.2,Equipment fault
1854396,WYONG,2021-05-26 00:00:00,2021-05-26 18:48:27,76,66.55,Equipment fault
1854405,HURSTVILLE,2021-05-26 00:00:00,2021-05-26 19:13:34,75,131.433333333333,Third party
1854421,RANDWICK,2021-05-26 00:00:00,2021-05-26 23:19:05,71,55.9166666666667,Environmental
1854610,WAVERLEY,2021-05-27 00:00:00,2021-05-27 22:03:45,73,61.25,Environmental
1854645,WILLOUGHBY,2021-05-28 00:00:00,2021-05-28 09:21:00,58,158.986494252874,Environmental
1854653,SUTHERLAND,2021-05-28 00:00:00,2021-05-28 09:49:00,93,171.0,Environmental
1854727,DRUMMOYNE,2021-05-28 00:00:00,2021-05-28 16:32:06,54,227.9,Third party
1854775,NEWCASTLE,2021-05-28 00:00:00,2021-05-28 18:31:56,148,43.0666666666667,Environmental
1854811,SINGLETON,2021-05-29 00:00:00,2021-05-29 08:02:00,510,76.3137254901961,Equipment fault
1854910,ROCKDALE,2021-05-29 00:00:00,2021-05-29 17:42:27,115,282.55,Equipment fault
1854887,SUTHERLAND,2021-05-29 00:00:00,2021-05-29 19:00:00,60,6.0,Environmental
1854935,PORT STEPHENS,2021-05-29 00:00:00,2021-05-29 21:37:00,55,303.0,Third party
1855088,PORT STEPHENS,2021-05-30 00:00:00,2021-05-30 16:30:00,55,85.0,Third party
1855015,PORT STEPHENS,2021-05-30 00:00:00,2021-05-30 18:20:00,488,297.518442622951,Equipment fault
1855049,HORNSBY,2021-05-31 00:00:00,2021-05-31 04:59:00,83,206.0,Equipment fault
1855240,RYDE,2021-05-31 00:00:00,2021-05-31 17:38:56,90,158.0,Equipment fault
1855254,RYDE,2021-05-31 00:00:00,2021-05-31 18:50:00,63,25.0,Environmental
1855263,RYDE,2021-05-31 00:00:00,2021-05-31 20:18:51,59,216.15,Equipment fault
1855309,WARRINGAH,2021-06-01 00:00:00,2021-06-01 09:21:00,98,139.0,Equipment fault
1855368,MOSMAN,2021-06-01 00:00:00,2021-06-01 12:20:00,52,470.0,Cable dig
1855442,WOOLLAHRA,2021-06-01 00:00:00,2021-06-01 17:28:24,74,78.8756756756757,Equipment fault
1855451,KOGARAH,2021-06-01 00:00:00,2021-06-01 18:52:33,55,187.45,Equipment fault
1855462,KOGARAH,2021-06-01 00:00:00,2021-06-01 19:29:02,95,85.9666666666667,Environmental
1855572,MUSWELLBROOK,2021-06-02 00:00:00,2021-06-02 13:35:00,53,50.0,Equipment fault
1855640,NEWCASTLE,2021-06-02 00:00:00,2021-06-02 18:31:41,73,38.3166666666667,Equipment fault
1855815,WARRINGAH,2021-06-03 00:00:00,2021-06-03 16:56:00,204,273.867647058824,Equipment fault
1855890,WARRINGAH,2021-06-04 00:00:00,2021-06-04 09:00:00,203,195.216748768473,Equipment fault
1855892,LANE COVE,2021-06-04 00:00:00,2021-06-04 09:20:00,94,240.0,Equipment fault
1855906,WARRINGAH,2021-06-04 00:00:00,2021-06-04 09:51:03,53,8.95,Equipment fault
1856026,WYONG,2021-06-04 00:00:00,2021-06-04 22:29:00,983,43.4333672431333,Environmental
1856036,CANTERBURY,2021-06-05 00:00:00,2021-06-05 00:58:00,1308,280.023682200153,Equipment fault
1856039,KU-RING-GAI,2021-06-05 00:00:00,2021-06-05 02:01:00,898,112.153503893215,Environmental
1856038,CANTERBURY,2021-06-05 00:00:00,2021-06-05 08:31:07,97,130.883333333333,Equipment fault
1856064,CANTERBURY,2021-06-05 00:00:00,2021-06-05 08:35:00,131,40.0,Equipment fault
1856138,HORNSBY,2021-06-05 00:00:00,2021-06-05 17:53:00,71,122.0,Environmental
1856146,MARRICKVILLE,2021-06-05 00:00:00,2021-06-05 19:19:00,89,268.103370786517,Equipment fault
1856115,HURSTVILLE,2021-06-05 00:00:00,2021-06-05 19:42:00,132,18.0,Equipment fault
1856176,WAVERLEY,2021-06-06 00:00:00,2021-06-06 08:21:57,73,968.05,Equipment fault
1856217,NEWCASTLE,2021-06-06 00:00:00,2021-06-06 15:30:00,152,120.0,Equipment fault
1856221,PORT STEPHENS,2021-06-06 00:00:00,2021-06-06 16:30:25,62,119.583333333333,Third party
1856263,KOGARAH,2021-06-06 00:00:00,2021-06-06 19:13:08,95,226.866666666666,Environmental
1856433,NEWCASTLE,2021-06-07 00:00:00,2021-06-07 18:26:00,1538,64.4893065456902,Equipment fault
1856455,CANTERBURY,2021-06-07 00:00:00,2021-06-07 19:20:00,136,134.0,Equipment fault
1856463,BANKSTOWN,2021-06-07 00:00:00,2021-06-07 20:30:00,51,225.0,Third party
1857042,BANKSTOWN,2021-06-07 00:00:00,2021-06-07 21:00:00,68,30.0,Operating fault
1856478,GOSFORD,2021-06-07 00:00:00,2021-06-07 22:39:00,98,61.0,Environmental
1856619,MOSMAN,2021-06-08 00:00:00,2021-06-08 14:10:00,65,350.0,Equipment fault
1856680,WARRINGAH,2021-06-08 00:00:00,2021-06-08 17:13:04,90,216.933333333333,Equipment fault
1856713,HORNSBY,2021-06-08 00:00:00,2021-06-08 19:58:00,370,78.0,Environmental
1856734,PITTWATER,2021-06-08 00:00:00,2021-06-08 22:40:00,66,47.0,Equipment fault
1856751,MARRICKVILLE,2021-06-09 00:00:00,2021-06-09 05:05:57,102,139.05,Environmental
1856811,CANTERBURY,2021-06-09 00:00:00,2021-06-09 09:40:00,56,119.0,Operating fault
1856815,WOOLLAHRA,2021-06-09 00:00:00,2021-06-09 09:49:00,1108,81.009009009009,Cable dig
1856862,PORT STEPHENS,2021-06-09 00:00:00,2021-06-09 12:37:00,68,135.0,Equipment fault
1856861,HORNSBY,2021-06-09 00:00:00,2021-06-09 17:30:00,63,80.0,Equipment fault
1856969,HORNSBY,2021-06-09 00:00:00,2021-06-09 17:48:00,236,53.0,Equipment fault
1857155,HORNSBY,2021-06-09 00:00:00,2021-06-09 18:22:00,56,30.0,Directed to interrupt
1856975,HORNSBY,2021-06-09 00:00:00,2021-06-09 18:26:00,127,26.0,Directed to interrupt
1856986,SUTHERLAND,2021-06-09 00:00:00,2021-06-09 20:10:00,104,280.0,Equipment fault
1857006,STRATHFIELD,2021-06-10 00:00:00,2021-06-10 06:26:00,837,77.2078853046595,Equipment fault
1857008,BANKSTOWN,2021-06-10 00:00:00,2021-06-10 06:36:00,757,33.0052770448549,Environmental
1857146,WILLOUGHBY,2021-06-10 00:00:00,2021-06-10 13:54:51,61,75.15,Third party
1857244,WARRINGAH,2021-06-10 00:00:00,2021-06-10 18:51:54,100,413.1,Equipment fault
1857247,MANLY,2021-06-10 00:00:00,2021-06-10 19:01:00,287,135.815272938444,Equipment fault
1857234,WYONG,2021-06-10 00:00:00,2021-06-10 19:22:06,119,997.9,Environmental
1857262,WYONG,2021-06-10 00:00:00,2021-06-10 19:33:00,58,147.0,Equipment fault
1857269,PORT STEPHENS,2021-06-10 00:00:00,2021-06-10 20:00:00,1765,35.4084985835694,Equipment fault
1857274,PITTWATER,2021-06-10 00:00:00,2021-06-10 20:27:00,1722,71.274099883856,Equipment fault
1857238,KU-RING-GAI,2021-06-11 00:00:00,2021-06-11 00:15:00,141,90.0,Equipment fault
1858674,NORTH SYDNEY,2021-06-11 00:00:00,2021-06-11 02:40:00,85,200.0,Third party
1857298,NORTH SYDNEY,2021-06-11 00:00:00,2021-06-11 08:00:00,158,349.829641350211,Environmental
1857388,KOGARAH,2021-06-11 00:00:00,2021-06-11 10:20:00,70,120.0,Environmental
1857418,MOSMAN,2021-06-11 00:00:00,2021-06-11 12:00:00,65,1290.0,Equipment fault
1857495,NORTH SYDNEY,2021-06-11 00:00:00,2021-06-11 17:01:00,3300,3.10545454545455,Operating fault
1857521,MANLY,2021-06-11 00:00:00,2021-06-11 19:32:00,378,133.0,Equipment fault
1857536,BANKSTOWN,2021-06-11 00:00:00,2021-06-11 21:05:54,65,149.1,Equipment fault
1857539,KOGARAH,2021-06-11 00:00:00,2021-06-11 21:20:00,114,60.0,Environmental
1857554,KOGARAH,2021-06-12 00:00:00,2021-06-12 07:54:51,95,105.15,Third party
1857562,GOSFORD,2021-06-12 00:00:00,2021-06-12 08:32:00,76,238.0,Environmental
1857567,SOUTH SYDNEY,2021-06-12 00:00:00,2021-06-12 09:00:00,398,75.0,Equipment fault
1857608,SUTHERLAND,2021-06-12 00:00:00,2021-06-12 11:20:00,848,99.2240566037736,Equipment fault
1857708,GOSFORD,2021-06-13 00:00:00,2021-06-13 04:50:00,153,550.0,Third party
1857726,ROCKDALE,2021-06-13 00:00:00,2021-06-13 20:29:00,79,21.0,Equipment fault
1857816,LAKE MACQUARIE,2021-06-14 00:00:00,2021-06-14 06:05:00,80,62.0,Equipment fault
1857879,HORNSBY,2021-06-14 00:00:00,2021-06-14 14:14:00,71,70.0,Environmental
1857927,STRATHFIELD,2021-06-15 00:00:00,2021-06-15 01:40:00,96,457.092881944445,Equipment fault
1857932,WYONG,2021-06-15 00:00:00,2021-06-15 05:10:00,670,67.8298507462687,Equipment fault
1858010,PORT STEPHENS,2021-06-15 00:00:00,2021-06-15 11:06:00,111,40.5225225225225,Equipment fault
1858172,AUBURN,2021-06-15 00:00:00,2021-06-15 22:19:10,54,103.833333333333,Environmental
1858178,HORNSBY,2021-06-16 00:00:00,2021-06-16 03:25:02,122,279.966666666666,Equipment fault
1858183,HORNSBY,2021-06-16 00:00:00,2021-06-16 06:41:00,71,69.0,Equipment fault
1858346,WAVERLEY,2021-06-16 00:00:00,2021-06-16 17:39:00,173,88.0,Equipment fault
1858350,BANKSTOWN,2021-06-16 00:00:00,2021-06-16 18:26:55,78,73.0833333333333,Equipment fault
1858385,PITTWATER,2021-06-17 00:00:00,2021-06-17 00:33:00,580,74.1931034482759,Equipment fault
1858390,AUBURN,2021-06-17 00:00:00,2021-06-17 00:44:00,461,94.1952277657267,Equipment fault
1858463,WARRINGAH,2021-06-17 00:00:00,2021-06-17 11:45:21,61,44.65,Equipment fault
1858483,CESSNOCK,2021-06-17 00:00:00,2021-06-17 12:31:00,280,170.5,Environmental
1858573,SUTHERLAND,2021-06-17 00:00:00,2021-06-17 18:48:00,58,66.525,Equipment fault
1858589,NORTH SYDNEY,2021-06-17 00:00:00,2021-06-17 20:40:00,95,155.0,Equipment fault
1858592,MARRICKVILLE,2021-06-17 00:00:00,2021-06-17 20:40:00,65,50.0,Equipment fault
1858728,WOOLLAHRA,2021-06-18 00:00:00,2021-06-18 14:36:58,52,103.033333333333,Environmental
1858778,HORNSBY,2021-06-18 00:00:00,2021-06-18 19:04:00,1124,105.607651245552,Equipment fault
1858782,RYDE,2021-06-18 00:00:00,2021-06-18 19:34:00,88,101.0,Environmental
1858864,WARRINGAH,2021-06-19 00:00:00,2021-06-19 12:24:01,81,170.983333333333,Equipment fault
1858876,PORT STEPHENS,2021-06-19 00:00:00,2021-06-19 12:45:00,55,279.0,Equipment fault
1858895,LAKE MACQUARIE,2021-06-19 00:00:00,2021-06-19 13:45:00,103,90.0,Environmental
1858899,SOUTH SYDNEY,2021-06-19 00:00:00,2021-06-19 13:52:00,89,278.0,Environmental
1858934,LEICHHARDT,2021-06-19 00:00:00,2021-06-19 16:36:00,217,8.0,Equipment fault
1858960,WARRINGAH,2021-06-19 00:00:00,2021-06-19 17:53:09,82,356.85,Equipment fault
1858947,ASHFIELD,2021-06-19 00:00:00,2021-06-19 21:14:57,153,245.05,Environmental
1858993,CANTERBURY,2021-06-19 00:00:00,2021-06-19 21:15:28,118,19.5333333333333,Environmental
1859014,CANTERBURY,2021-06-20 00:00:00,2021-06-20 00:20:00,70,70.0,Environmental
1858978,LANE COVE,2021-06-20 00:00:00,2021-06-20 00:39:22,75,20.5877777777778,Environmental
1859046,BANKSTOWN,2021-06-20 00:00:00,2021-06-20 08:36:00,739,55.0,Environmental
1859057,NEWCASTLE,2021-06-20 00:00:00,2021-06-20 09:12:00,2406,105.470759021153,Equipment fault
1859123,NEWCASTLE,2021-06-20 00:00:00,2021-06-20 13:34:00,1580,160.570524984187,Equipment fault
1859195,CANTERBURY,2021-06-21 00:00:00,2021-06-21 04:34:00,1675,156.276849642005,Environmental
1859800,BOTANY,2021-06-21 00:00:00,2021-06-21 13:22:00,4918,5.0,Equipment fault
1859365,LAKE MACQUARIE,2021-06-21 00:00:00,2021-06-21 13:30:00,158,95.0,Equipment fault
1859432,BOTANY,2021-06-21 00:00:00,2021-06-21 17:45:00,126,90.0,Equipment fault
1859442,PITTWATER,2021-06-21 00:00:00,2021-06-21 18:14:19,74,55.6833333333333,Equipment fault
1859441,SUTHERLAND,2021-06-21 00:00:00,2021-06-21 18:18:44,76,161.266666666667,Equipment fault
1859455,RANDWICK,2021-06-21 00:00:00,2021-06-21 19:27:12,102,147.8,Equipment fault
1859458,NORTH SYDNEY,2021-06-21 00:00:00,2021-06-21 19:52:58,118,184.033333333333,Environmental
1859471,RANDWICK,2021-06-21 00:00:00,2021-06-21 21:09:56,174,95.0666666666667,Equipment fault
1859462,RANDWICK,2021-06-21 00:00:00,2021-06-21 21:37:31,84,32.4833333333333,Equipment fault
1859489,LEICHHARDT,2021-06-22 00:00:00,2021-06-22 01:47:00,66,103.0,Environmental
1859540,WYONG,2021-06-22 00:00:00,2021-06-22 08:55:00,274,70.0,Equipment fault
1859596,BANKSTOWN,2021-06-22 00:00:00,2021-06-22 11:06:25,54,148.583333333333,Equipment fault
1859712,DRUMMOYNE,2021-06-22 00:00:00,2021-06-22 21:20:00,59,255.0,Equipment fault
1859773,GOSFORD,2021-06-23 00:00:00,2021-06-23 08:40:00,98,370.765306122449,Third party
1859811,MAITLAND,2021-06-23 00:00:00,2021-06-23 10:39:00,2089,54.6864528482528,Environmental
1859896,CESSNOCK,2021-06-23 00:00:00,2021-06-23 11:11:00,150,324.286666666667,Equipment fault
1859884,CESSNOCK,2021-06-23 00:00:00,2021-06-23 15:55:00,74,35.0,Equipment fault
1859890,RANDWICK,2021-06-23 00:00:00,2021-06-23 16:01:09,54,133.85,Equipment fault
1859942,NEWCASTLE,2021-06-24 00:00:00,2021-06-24 02:18:00,80,315.25,Equipment fault
1859963,KU-RING-GAI,2021-06-24 00:00:00,2021-06-24 08:17:00,77,103.0,Environmental
1859966,KU-RING-GAI,2021-06-24 00:00:00,2021-06-24 08:17:00,1269,22.0,Environmental
1859545,WARRINGAH,2021-06-24 00:00:00,2021-06-24 11:15:00,67,25.0,Environmental
1860079,RYDE,2021-06-24 00:00:00,2021-06-24 12:15:21,90,94.65,Equipment fault
1860175,WOOLLAHRA,2021-06-24 00:00:00,2021-06-24 18:31:00,56,1653.83928571429,Equipment fault
1860191,STRATHFIELD,2021-06-25 00:00:00,2021-06-25 04:32:14,95,192.766666666666,Environmental
1860217,CESSNOCK,2021-06-25 00:00:00,2021-06-25 08:36:00,67,69.0,Third party
1860271,CESSNOCK,2021-06-25 00:00:00,2021-06-25 11:06:00,823,158.381067961165,Equipment fault
1860289,RYDE,2021-06-25 00:00:00,2021-06-25 13:09:00,104,376.0,Third party
1860421,AUBURN,2021-06-26 00:00:00,2021-06-26 18:04:00,1121,103.0,Equipment fault
1860444,CESSNOCK,2021-06-27 00:00:00,2021-06-27 00:07:00,80,543.0,Equipment fault
1860501,WOOLLAHRA,2021-06-27 00:00:00,2021-06-27 18:23:43,79,318.733333333333,Environmental
1860505,LEICHHARDT,2021-06-27 00:00:00,2021-06-27 18:34:16,92,265.733333333334,Equipment fault
1860568,ROCKDALE,2021-06-28 00:00:00,2021-06-28 09:40:03,66,49.95,Equipment fault
1860574,ROCKDALE,2021-06-28 00:00:00,2021-06-28 09:54:00,944,96.0,Equipment fault
1860755,CANTERBURY,2021-06-29 00:00:00,2021-06-29 05:03:00,2015,86.6099255583127,Equipment fault
1860756,GOSFORD,2021-06-29 00:00:00,2021-06-29 05:46:00,81,59.0,Environmental
1860854,GOSFORD,2021-06-29 00:00:00,2021-06-29 12:19:00,198,202.0,Equipment fault
1860918,SOUTH SYDNEY,2021-06-29 00:00:00,2021-06-29 17:20:41,145,99.3166666666669,Environmental
1860931,ROCKDALE,2021-06-29 00:00:00,2021-06-29 18:23:54,59,216.1,Equipment fault
1860949,RANDWICK,2021-06-29 00:00:00,2021-06-29 20:00:41,56,974.316666666666,Environmental
1860970,SINGLETON,2021-06-30 00:00:00,2021-06-30 03:05:00,98,376.285714285714,Environmental
1860977,NEWCASTLE,2021-06-30 00:00:00,2021-06-30 06:44:00,117,91.0,Environmental
1861040,CANTERBURY,2021-06-30 00:00:00,2021-06-30 10:18:37,96,41.3833333333333,Equipment fault
1861087,SOUTH SYDNEY,2021-06-30 00:00:00,2021-06-30 12:20:54,145,354.1,Environmental
1861181,PORT STEPHENS,2021-06-30 00:00:00,2021-06-30 23:00:00,94,75.0,Environmental
